state_code,name,County,order_date,phone,order_id
FL,qog,Orange,3/30/2024 17:02,7572627062,2f7e5a25-5363-43d1-b15a-791394338ecf
OH,bhY,Fulton,6/9/2024 10:06,9106232502,c5eee1dc-e9b9-4984-8db5-1e03dd451e10
NC,jLH,Monroe,10/1/2024 12:04,9604737553,c490f7e1-667a-4ae1-9986-7726bec71a35
FL,Jij,Pima,3/31/2023 1:14,5723116734,2b2bc0a8-2edf-4b21-9dbb-30a35eb10793
OH,LAs,Orange,6/10/2023 22:56,1870821458,7b00efa1-5b9d-4e5d-a1b2-ba1f75415560
NY,zzB,Pinal,8/16/2021 21:58,7698364699,b99f2ca3-f54e-4d8e-b18e-6299a781a8d8
TX,GCX,Kane,11/21/2024 15:59,7116161845,dd43298c-a739-41db-bfa0-92d0230c66ba
NC,sUQ,Wake,6/8/2021 18:30,6830235563,79ce95e4-241d-416b-b02c-cbd335c1266e
IL,xdL,Durham,1/20/2021 22:42,6039367885,cba8f0fa-9553-46ea-80f8-9bc02f41a651
OH,Wuz,Orange,6/17/2020 6:05,8786131159,612e2661-901c-470d-b1f9-e514da2a5498
NY,ZRG,Bexar,3/21/2023 18:51,2996492093,2df3bf8d-f577-41ce-a671-9117a69cbb79
PA,wDV,Pinal,4/25/2023 18:23,6319745964,21e76082-0883-46a3-98d7-556b4118916f
IL,oKf,Cook,2/8/2023 15:19,4945302175,4615ac08-df87-4fbb-9b09-cb0fc69d061c
PA,dNk,Bronx,3/14/2021 15:01,5990505569,f7cf5920-55a8-40e5-a14d-5b633518e6b8
CA,uLP,Orange,2/27/2024 23:03,3797718659,6e5e92e1-0d24-4f76-86a9-80d0e27f45df
IL,BFI,Navajo,9/1/2021 13:10,1826286685,08300ecb-06cb-43f0-a49f-e13c1b9f67ff
NY,UTs,Summit,11/8/2021 21:02,1780169718,9f4e48fc-1ed4-4caa-86ad-3f294af704af
NY,Bsb,Durham,3/5/2021 2:32,9650283037,bd79089c-f38e-4328-9272-0405056cb5fe
GA,fHn,Navajo,6/21/2020 9:33,2375178303,dfd7d0c6-c3ca-45ff-bfb2-79fd89401150
AZ,Baj,Harris,11/16/2023 19:18,8673063434,d7072aee-ee03-4d0d-9750-8e7800e67293
NC,VAR,Summit,9/28/2021 2:52,3613121799,12942199-5a01-4d0d-af67-5534fbb65844
NY,yEe,Fulton,5/25/2022 7:08,9538526522,3ae3a5e2-a9b2-43cc-9e3a-4795cc7a1452
FL,dQo,Fulton,12/31/2023 21:55,4103396862,a3b6dcd4-b39b-4d69-b533-f6d721ecdd47
NC,WbC,Fulton,8/30/2023 13:21,5075906541,59f78549-ede7-4f97-a171-eedf65c39cec
TX,Pgi,Will,4/6/2023 15:50,7662029829,7a39f41a-95ff-4223-b437-50825618ee48
PA,sGo,Pima,10/8/2022 13:27,3967689533,6c2af309-17da-4775-93e2-7512cf1a1c51
CA,Mfp,Medina,9/6/2021 9:45,9430766228,ca28d829-687e-4c82-9a78-c9a31911ea7b
NC,mVq,Monroe,5/1/2024 16:34,2437217503,4fb25a9b-d559-4731-9a11-acb606ead9b7
GA,mbW,Cobb,5/22/2024 22:17,1662853735,2e749746-af63-4cbc-9497-f73df48523bb
PA,EmX,Collin,9/18/2024 7:22,3412591960,ec26b0ce-3296-47d1-bb3c-bb87d524e9bc
NY,yhn,Pima,8/24/2021 10:42,9226921232,bc3e11e6-a42d-4b08-9055-65f606b34350
GA,eGm,Wake,12/16/2024 4:26,9988378280,6c29fe72-b8a6-4520-a29b-e1ecd6d9b901
GA,qUR,Orange,2/24/2023 14:11,1338430923,fe787af2-ee8c-4d8e-896c-9356cda97bbc
IL,fem,Queens,10/11/2020 4:27,2515988297,f3840e4b-271c-46ad-8ada-5f3a084bbde6
OH,oSI,Dallas,1/28/2022 1:13,2002157434,7f12e04e-bf4b-44a7-acab-d233c22d1a30
IL,tcJ,Summit,12/4/2021 14:05,3667002257,b7e23b3f-a43d-4370-b1cb-11a4114408af
FL,xiD,Collin,5/28/2022 13:29,3856125081,0af65d71-f05f-4051-93e6-3a3ae970f1e2
CA,wjV,Summit,1/25/2022 8:29,7612540702,26741c40-a987-4559-a9ea-14fb4f514177
PA,inV,Navajo,5/20/2024 7:08,4454654520,3ae760ef-e2ce-4a90-81f4-94f32f761dbc
OH,SnT,Cook,6/28/2024 2:10,5661408952,2986daa9-82ca-4284-b4a3-c8e581975e43
IL,LRW,Fulton,9/21/2023 16:51,1284251888,92780101-def1-4662-8d23-0f41e6710007
PA,djT,Cook,5/5/2023 14:33,2660711953,82a15018-e6cf-4c78-b159-696563f4730b
OH,RiA,Orange,9/12/2023 7:44,7335010339,b808ef2a-08b6-4c63-8e16-08d52049f5a6
AZ,rvy,Pima,9/23/2021 20:06,3217321599,6209f7ac-b9cd-4dca-9c42-77ab8a435758
PA,aMT,DeKalb,10/11/2022 13:56,4224009357,2cd77ea0-ff2d-4579-b636-3c43aea4bb7a
IL,nKb,Duval,11/5/2024 18:14,3757116179,12458c6a-a741-449d-b3c6-f39041f13f65
TX,DGA,Orange,10/1/2021 23:45,5449071114,70909228-0890-4613-9de0-d56cdb2578fe
NY,tgm,Lake,9/27/2024 17:18,5126546486,8c1485cc-cd77-497d-a235-9e01640dad14
CA,daZ,Fulton,12/21/2021 18:09,7244165325,506693dc-252c-46f3-b21a-177a390fadf2
IL,QFx,Medina,10/14/2022 22:27,1368730412,b0596b42-6bf0-44b5-89ad-8af7f3042d6e
OH,gJO,DuPage,5/15/2024 2:54,2380980611,b55ab545-a10a-4435-98bc-18205308b750
OH,VFZ,Summit,7/12/2022 5:46,7395116595,72189f67-aeb1-453c-b58d-b36e1a27c678
IL,aXW,Kane,11/29/2020 20:56,7393288820,0c7ac836-903a-441b-973e-09474b85e21a
GA,Niu,Fulton,4/17/2023 13:21,3563116994,d45a2516-2a94-43e9-9868-2b7a887a750b
IL,VoW,Duval,3/6/2020 15:19,9196738846,f9f35b0d-276e-4913-b674-0d3a3a8ed3d4
PA,NVK,Navajo,6/24/2024 7:20,7971912891,e949ac8b-a633-4c2b-bf35-f8007e1692cf
PA,vMe,Monroe,6/20/2024 11:43,9998361307,4066bcf6-1200-41c9-8181-dde4ff51b152
NC,KpN,Will,11/15/2023 9:42,9259891303,1b81f8aa-0d71-4772-8807-dcf8dc6be57f
PA,qsa,Orange,4/23/2022 19:38,1323661304,4e6b1ffe-644c-4422-9e4f-5557a68619d9
FL,sCQ,Cook,5/7/2024 23:31,2438625819,9989bb2a-a937-44fa-bda2-34650c6bfa56
IL,kqn,Wake,10/25/2020 7:00,7489160736,2f0b552e-f6f4-4623-b604-c21abb150581
AZ,hgR,Medina,4/11/2021 20:57,5492194767,9a9d2ffb-2974-4eab-bee9-23bc8447cee5
CA,zlo,Bronx,8/9/2023 9:01,1760059613,7e0d12ad-693a-4cc6-8125-2f2938d6f17b
TX,ZDa,Summit,8/24/2022 13:35,5080573634,8542aba0-f5d9-491c-8291-6993500511c6
GA,Fow,Orange,4/7/2024 9:32,7734921206,edd312fa-64be-423a-afc3-47d43bdc680e
IL,mCM,Collin,5/10/2024 10:10,7715466630,1b94de73-899d-447d-b571-5d683936bb6a
GA,fFR,Kane,1/12/2024 15:46,5513263623,639025a0-0c30-4cdc-9ef1-8e739c5c6101
GA,HCG,Bucks,8/19/2021 0:20,2328947448,de3d1707-14d3-415b-8061-cc573081ec9b
IL,dRO,Summit,10/17/2022 10:19,4506793228,09bf3885-2f22-48d6-bb2f-a8b1012abeca
TX,Udb,Harris,10/13/2021 0:17,9240297154,ab252906-b6dc-4754-a4da-96fc044e9ff2
TX,UFv,DeKalb,9/3/2023 17:36,9290130552,d1ba60af-0e32-4e00-b25d-a875f8cf0683
FL,ySv,Cobb,6/8/2022 4:15,3629328335,381907d2-77b5-4006-8e6d-b718a59e04cd
GA,jcf,Pinal,10/17/2021 16:12,3511318957,8c101f75-bf30-4c4c-8989-cb60e1378b44
NC,OFt,Durham,3/6/2023 15:17,3058010351,607a653d-c39f-4b96-b4b9-f7a3e96fdc74
FL,Jgu,Pinal,5/20/2022 5:00,9627107830,763a3ea0-9cf2-47d8-84f0-064fdd3d43f8
PA,grP,Orange,9/2/2021 12:23,3527452334,d1322de7-b093-4cc9-8e9e-09e9a95cf7b6
GA,uCN,Orange,7/20/2023 14:30,4787807003,ab8e4e59-ad27-4629-bdff-5043123f440e
OH,YhD,Summit,5/17/2020 3:37,3742269441,78ee1cf1-c581-4806-9eef-becba297bdde
NY,opc,Orange,1/17/2021 21:48,1620941640,8aa3b983-3b9b-47fe-bb4d-3a748ae17443
OH,ixn,Medina,10/31/2020 6:30,6037611686,ce8d6f56-0419-4231-9cbe-161044c998cd
NY,ejM,Durham,1/26/2022 11:03,3284793034,25febadb-535f-41a0-9d0c-03a5afef270b
PA,rwM,Duval,4/23/2023 11:23,6856031685,4562ef61-62da-4624-abb7-e9aaaf77daba
FL,UFs,Kings,3/15/2021 6:31,1959750075,22104ba5-34e3-4a5f-8e71-f2df16eaa1b0
AZ,jga,Bucks,2/29/2024 15:18,7782980137,22a742fb-abbc-4ef2-a421-661c8b3ecf79
PA,WRg,DeKalb,3/26/2021 2:50,1530132416,b2021d30-9891-4270-be4f-cb88e998b048
TX,fRv,Bucks,1/27/2022 7:12,7166077076,639fef95-f309-4798-aced-e93aafd3c2b6
TX,Ddo,Kane,3/19/2024 3:39,1772439874,89983dd1-6b38-4eee-aabe-29d686121d09
NY,RET,Monroe,11/19/2020 4:39,8975282513,4cfd9e96-6490-4ede-888b-a813295a46ae
AZ,SgC,Collin,11/24/2024 12:46,3371600370,1352cb55-c6fb-4356-a3e3-8d6a273247ab
CA,WTf,Cobb,10/17/2020 1:13,4456252333,7e2d3783-59a3-4d84-8a83-91433c58240a
IL,HRq,Wake,11/10/2022 6:42,7143577530,17f4c3a3-fda7-44d5-a8df-0a1520506d51
GA,KNK,Harris,12/2/2020 1:15,6143834773,3cb5257b-0687-4d30-8ae0-6fd957c2a251
NY,BVY,Medina,12/26/2020 2:45,7527259806,300976ec-bb9c-4e32-8e13-42537be91888
AZ,Wly,Bucks,5/22/2022 4:34,2774358612,dfff3d38-6104-4d2a-9840-27c84d401a6a
OH,ioC,Medina,10/14/2020 20:28,3160337554,02936de2-94de-4342-8920-b0be4739adfd
NC,CPC,Bexar,11/21/2022 0:37,8669974950,fd02f960-3f0a-406e-8e9d-f59a0400b6cf
NC,pKH,Orange,3/13/2020 21:31,9466161369,a31807cc-0d2e-4fc1-a3ef-92f1b1c3baca
NY,FQz,Summit,11/21/2021 11:20,6720346354,5595ef78-c33c-4c04-9ef4-a54d07d3d481
GA,BlF,Summit,6/24/2024 18:25,2880465173,28cf029d-d2bf-4e29-aff8-886bdf947b4c
AZ,noV,Medina,7/1/2022 20:39,8127248866,a942e92a-6c73-4080-837c-c982b4874a80
OH,pfM,Summit,5/29/2020 3:38,7659301817,d5c686d8-7990-4349-bd78-f9257e0faeb5
GA,FqL,Durham,10/24/2021 23:43,9519432458,46b155b7-f43c-48ea-96e8-a1a013cb3caf
GA,Sjv,Bronx,5/17/2020 2:38,3348834112,3801280b-ab22-4742-855a-5ea0ba47ef93
TX,njl,Orange,2/25/2020 19:25,2746055526,d62214f7-8831-4f81-808f-5cc71c5b4e7c
TX,rJD,Duval,4/12/2024 20:21,5385865402,2acc48a7-b951-4db3-ae75-9bdb639f26d0
PA,FDN,Bucks,1/7/2024 1:38,9535280519,b41ef7f6-6ac4-45e0-86da-298c030ba586
OH,nkG,Fulton,12/17/2021 2:21,4214587583,568e2eaf-c8ba-43d8-abfb-533c36d78bfc
NY,nsQ,Summit,2/11/2020 6:08,8838713416,3de63dd8-d086-4862-a431-e9fe8a7d0b12
TX,erh,Duval,9/19/2020 1:47,6623961327,99b0de89-120a-41e7-aa94-5772b09c078a
IL,SoM,Kings,10/24/2023 9:54,4248731166,ce54a238-e5a6-4580-b836-9671f1b114a1
IL,VjE,Cobb,7/27/2024 10:59,8477759778,77d9bddc-1295-4399-8308-a9015f73d48a
NC,bgZ,Bucks,12/28/2022 5:43,8011879906,6e5ac86f-900c-48e1-8a99-fd7d3705fab6
NY,FZz,Orange,12/3/2024 7:40,9354513729,174dfdfe-c69b-49f2-97ae-a7c223fd6884
PA,ltG,Fulton,10/1/2024 18:41,6943432399,f76aa80f-95f4-4a08-8115-4e7122a51ad4
TX,tku,Orange,9/21/2020 13:28,7610006219,01e2ad23-1e1a-4489-b27d-9a8e00311d0c
IL,zKb,Duval,9/15/2021 22:45,7911496413,1feb6dde-a387-4ebc-a536-38cf8aafc55a
NY,MUH,Cook,3/5/2020 10:00,6053191344,9c67b762-114b-426d-aa64-3381b98d170c
NC,jsw,Orange,4/27/2024 13:07,9581484583,5d6212db-9b2b-4a44-999a-4a652bdf4699
GA,EkL,Bucks,9/7/2023 9:24,5554841747,2c558fd5-5e9e-4413-9cfa-e94329b1cbf8
NC,Lng,Dallas,11/24/2022 19:27,2394400658,63f55836-822e-409f-a3eb-5ababb5286ed
PA,whw,Queens,1/13/2022 1:43,4734269243,d23d1c85-cd1f-46d8-84d7-7c77431f6b3b
GA,ovD,Queens,3/18/2024 2:28,6550863795,f4c7c571-63fa-4c12-a876-de2118dcd3d2
AZ,sEG,Kane,8/15/2021 15:13,9297487421,0672a904-b005-4ff5-bb0b-e63e6056b5d6
NC,UJL,Summit,12/6/2021 20:53,9872950692,af26955b-b84a-46a4-bf31-3c7e59fd200f
AZ,BAc,Cobb,1/1/2021 2:58,9818439603,2b6cbcb9-b2b9-4b83-952d-bd6080758528
CA,iab,Medina,3/28/2024 12:38,7222851177,d282e0cd-6cf0-4b2b-96e3-21814799a5d0
AZ,ETE,Orange,6/28/2020 3:01,5725558522,09a41ebe-652a-4310-b916-8951c4a12c7c
IL,zxA,Summit,2/8/2024 15:23,2972944627,08a5e2b3-75ef-45a7-a57e-97ce8833a3ac
AZ,Rmh,Harris,8/13/2023 19:55,5905718867,37d1d0a1-1412-4615-b689-73ba8b08d357
AZ,MXL,Will,12/31/2020 14:51,2803048444,53ea6901-849b-4a92-9414-54028d889fe8
PA,vwT,Orange,4/13/2023 17:03,4510374027,8780d651-013b-43c2-a36a-fcb1d1ce02bd
NC,kyD,DeKalb,12/8/2022 20:31,4631235070,31797b90-b468-4c4b-be32-8a0816731801
GA,EBR,Medina,6/7/2024 15:18,8219134327,fbcb90a5-2cd8-450b-8b92-af7051792cf2
PA,VUr,Orange,1/24/2020 16:09,2324485402,2bd94db5-4239-4f41-a861-ba24f5f7be3b
OH,sKl,Orange,11/28/2020 1:21,5238492536,a73260fa-f7aa-46da-a7fa-3e6d5d0a30c7
PA,YbO,DeKalb,9/8/2024 9:10,7578516277,2f698213-2e7d-4476-bc58-ae4353ae2bcc
FL,csZ,Bronx,8/31/2021 9:40,2528278245,2f90c881-dab8-4813-8ab5-1eb180386d9d
CA,HUV,Bexar,2/18/2022 12:01,7581060579,c3300a6d-b5bf-4bc4-8a1b-2cbacf92d4f0
NC,paH,Pinal,1/18/2020 18:25,3609940575,bfcbefc6-7a39-41de-a87e-2e810e9c39a4
PA,nze,Duval,1/18/2020 9:51,4095457210,63d9af63-630a-449a-8d74-be9f54714b00
PA,MYH,Wake,3/16/2024 1:25,4644195896,e9403356-4a49-41cc-8ed1-c7249766a091
FL,jYP,Bronx,1/22/2024 0:16,8162791827,652e0a4d-0007-4a12-bd34-28f6656cf69e
AZ,DIw,Orange,10/31/2020 4:44,7396647331,10f8a0fb-6cfc-4f73-b0b2-e09bb188415a
CA,mgq,Fulton,10/8/2021 13:53,1980121567,7247e288-b545-44f7-86d3-f0c14f3ff592
AZ,CNw,Medina,12/16/2023 13:50,8889544431,62695609-858b-42bf-b3c9-d24677cc2390
IL,rHO,Summit,9/8/2023 3:00,1609033707,421e67f0-fcc8-4b13-bfe9-1689a7f567e2
GA,nVB,Collin,8/2/2022 8:33,2098167246,976e8208-6221-4f40-8cc6-847f57618462
IL,QqZ,Orange,2/22/2021 9:20,7027009661,c9d04493-22a1-449c-a269-0f2f66cfb7f1
PA,atl,Orange,3/31/2023 13:13,9143768390,49e415d4-37b3-45bd-a3e5-116a1cdc444b
NY,nBb,Lake,4/17/2021 18:50,9068230777,53ca7803-2c9d-4e2c-aa28-fe487612d2b7
TX,XZy,Queens,4/2/2021 9:18,7619114114,253714ab-2d10-4b67-a138-a42e541e3294
NY,MuI,Kings,4/16/2022 6:14,8155595940,24599046-a3d3-4fce-9e86-bbbadcc313b1
OH,Dbb,Bucks,8/4/2023 17:04,7392916747,6c263d35-d110-4520-b1f3-ee1e7b71b6d7
NC,Jii,Queens,9/17/2021 23:43,6267626093,17b8ad06-70d9-49b1-b429-34c17314b32c
GA,pvh,Medina,1/16/2024 3:06,6362077674,502834b5-1eab-44b7-ab72-c23a5dcc3cf6
CA,zYl,Collin,9/21/2024 20:06,4637027567,de16f4eb-a4af-4ba8-b838-41f049629fcb
CA,GnD,Duval,7/22/2024 14:24,5401308881,26f0e63a-496d-48d8-8517-e881011cc8f1
TX,tan,Orange,6/9/2023 22:48,8413817756,48246f1a-a80c-441c-ad90-70ef9665f5a6
AZ,kml,Durham,7/1/2024 8:51,8889094644,ae5cafa8-0c19-4362-bf85-0bcdd27d5b14
TX,hDr,Fulton,3/5/2021 12:09,4057323663,bf8d524e-afcf-477f-887e-2914b5565b7c
OH,TQN,Duval,4/8/2024 10:52,8729328460,d592afdd-3a7c-46e8-9522-844bf345781b
IL,xAo,Orange,11/28/2020 22:43,9943911028,56417516-1217-4ff2-8be2-7f3c9c0abef8
IL,mtu,Wake,4/1/2024 2:46,5753882870,5672dd2d-ca58-4466-b48d-4f5c72991b7d
GA,NrK,Pima,6/5/2022 10:21,7630342122,10d34155-7d84-4dbc-991e-585d323eaabe
TX,FsF,Orange,3/22/2020 6:54,3385801091,03ac065f-d2ab-4ccc-b532-489be1141860
NC,TRs,Navajo,4/20/2023 14:33,8117187231,ef7a98d9-6a77-44d5-892e-f8ab381fe31d
FL,euZ,Orange,3/10/2024 2:27,5343524335,7b1f5b66-5962-4423-921e-9670e56a5ce1
CA,CbZ,Navajo,9/23/2020 13:07,8751944700,21ab85c9-4cf3-4a81-87bf-430ccb3f1b10
GA,CwJ,Duval,2/4/2022 8:49,7926111443,dcb85a56-a96a-4fa7-8e3f-f17bc42db5db
OH,gRF,Pinal,5/23/2024 7:05,8976524671,b1793697-443b-4c34-864e-f24067507972
CA,cut,Dallas,2/28/2023 6:25,1440882705,87f97e2c-aa3c-4451-aaa3-123a7a759511
OH,MLV,Navajo,1/5/2022 6:16,2820479129,16c77206-04fc-4ad0-9816-83db12c6ac1c
NC,WCF,Durham,12/17/2021 22:54,3776586407,3147931c-562d-48ee-996a-5f6f7af1afc3
TX,KhC,Orange,1/5/2020 16:50,8347604972,93b66d4b-62ac-4a9d-88f1-164a8aa5c742
GA,irA,Bucks,2/3/2022 6:14,7003910690,ee76ea37-acbc-4fce-8cb6-cc38462c35e3
OH,FmR,Will,2/10/2023 22:38,5285026423,cd1d5c09-955a-461e-9a3b-1ce67b150530
IL,Nui,Orange,7/22/2021 4:07,6489458216,4df08d4e-f2e8-4537-9f1f-24fe688d5b3d
TX,Srw,Lake,2/17/2023 22:41,6675197258,6289fe76-fd43-49b1-ac73-c69cf600a3e3
CA,sxb,Orange,6/5/2023 21:24,5133184352,0bec5d96-edd7-42dd-bbbb-2e29ba9e1301
NC,mIW,Collin,11/9/2023 21:34,2254264234,fda78168-28f6-4965-8c65-b379d6ec5936
CA,ZQD,Cobb,6/15/2020 5:10,4113249539,4b6ea6fc-4662-4baa-9ff8-f6105091612a
NY,RPe,Bucks,12/4/2020 19:02,7033087484,3348e894-b7e8-479e-91d9-06f2bde5a6ad
IL,xGX,Durham,11/8/2022 14:00,6911683792,64c580d2-7a0a-434d-825d-872c55541b55
NY,Bmp,Pima,4/7/2022 11:01,2738179228,5b409fa1-094d-4df6-8a01-0351d350845c
PA,HQV,Summit,1/26/2021 20:48,7654360545,b2f64847-45aa-496a-b7eb-268a4e0abf85
PA,jdX,Travis,5/19/2022 6:30,8244339346,3762d40e-15fb-43be-9622-57337ffcb7c9
PA,nap,Bronx,10/19/2020 5:14,3869375417,c8bcb7bd-bda6-49b0-8e91-32b791fc1eca
NY,yUL,Bronx,2/13/2023 17:23,6289310619,b25b2dfc-583c-4ad8-86b5-3cf8ade29f7a
NC,SpA,Orange,6/3/2021 15:09,5298656580,d74ee6ba-3f56-47dd-892d-5b902a19e63b
PA,xVT,Orange,2/14/2021 12:29,6529837909,aadbabe5-99a2-4ea4-a678-07065891842a
GA,rdE,Orange,12/3/2020 0:57,4465326245,baf18afa-cde9-4927-9e81-4d7f416d20cc
NC,yKM,Medina,1/12/2024 21:14,4207864708,22f638af-9445-498c-99ec-eaa2f08b645d
PA,tHz,Orange,8/30/2023 10:22,3994810295,ce0e0f38-aaa1-496a-a642-bdcec1c24cfd
AZ,vJa,DuPage,5/19/2023 3:47,2063168500,282a330e-45ce-497c-b741-a93899df8d97
FL,tuW,Duval,5/3/2023 16:28,6547848081,5f630a52-e3d0-4eb2-8f98-8bceb6968148
OH,gir,Cobb,7/15/2022 17:06,4036328818,1aa1471f-1997-4a0b-a8fd-44597e52c583
TX,eFE,Kings,10/28/2020 23:26,4724951036,e758cd1e-ad35-40ce-b7e5-bf1426309910
NY,aeH,Orange,2/6/2020 2:24,1161734869,ed0e8742-a29f-4f22-9bb4-e843aa10da60
GA,dJz,Harris,8/17/2024 13:53,4242515195,7db0d656-42fe-4709-bf1f-586656d3aa17
FL,nzh,Duval,3/9/2024 15:09,5873563156,30af309e-1285-46af-a540-0129d66be928
PA,Cln,Navajo,4/16/2023 0:46,5608192943,7e6bd349-2372-4979-a982-0c5c2fd62060
NY,BdN,Bexar,7/12/2021 21:18,2009964627,8e908b63-982d-490d-8f4b-b6de19322809
OH,nZd,Orange,7/22/2020 16:50,3298441227,771f5c53-6fbd-4b8c-8486-380d61f0aee4
CA,ASi,Orange,5/4/2024 4:55,3190880990,5baeb5d9-5032-4c31-ac46-6381d7489188
IL,oLW,Orange,5/28/2020 21:31,7636384128,0c15dfad-bd7f-4927-b592-d2b1209b4dbe
GA,VDK,Wake,12/7/2021 6:16,8992881280,e38f584b-e308-40e6-92e9-81ed00e491b8
CA,bMd,Will,11/29/2023 19:11,3347559135,8ab382f2-7e16-4178-bda0-47dc6fe57a38
FL,esV,Lake,3/21/2022 9:23,8321803713,464c29f7-6f9c-4b23-ae4f-d1e0be3c1550
PA,BDt,Collin,9/3/2020 5:22,8155724093,410623fc-1008-4b6e-a1f2-74d71a4a6a68
CA,nYF,Orange,6/26/2024 13:56,1530874567,5a9dce79-08f7-42c8-b0de-2850d3e4a176
AZ,uaI,Bexar,3/10/2023 6:11,9812104997,aec6fbbf-5ce9-4e08-8d66-6be5db426278
NY,aCI,Durham,5/14/2022 15:28,8597258552,f7ea5ce5-b281-4059-9ffd-db4e0cc35240
NC,WMY,DeKalb,10/16/2020 13:52,1364501835,6437aebb-e976-4106-a5f9-341840d6e131
PA,Dfs,Fulton,2/20/2022 18:39,1717003604,ad145f31-19d9-4870-90f0-1e3edb0f4b22
TX,nsi,Travis,10/1/2024 11:24,7692366534,a1df1664-541b-42a8-99f6-35d99ffd20e3
FL,wdc,Wake,4/24/2020 9:38,3629879605,ef2dd3a5-7d8c-4c5f-a3ba-4b3fd083ea4e
CA,MSv,Fulton,10/6/2020 20:37,8579624344,fa5e676b-8fc2-47b8-be29-dbb1a0f28097
CA,MZE,Durham,5/9/2020 12:39,4096165462,a1b34355-9212-4c04-bb84-0b804960a29a
NY,Duo,Orange,3/18/2024 4:08,3252992193,1c1d9424-9577-416c-97c8-445ea8c3aa73
IL,CqT,Bronx,8/28/2021 22:12,9530164271,1e405caa-34f7-4ab9-a40c-167881d34049
OH,ApX,DeKalb,11/16/2023 7:24,6026034633,b7544d2a-ac53-4dab-aec5-96bf8754e9b2
TX,MTx,Orange,8/21/2022 0:25,7954092552,a611def9-f15f-48eb-b37f-0c7fae66d855
NC,JSe,DuPage,10/9/2021 5:27,2151112465,9add0477-ba3d-412c-8c31-d592c1b341a5
PA,WqY,Cook,4/17/2020 14:45,4960460749,bce62d69-6a0f-4fd3-8817-7c759b467f68
TX,xKT,Duval,1/18/2022 17:13,2528687389,edcd646b-ff29-40e7-a76d-80230df7a7cf
NC,MLV,Dallas,9/15/2022 22:18,5931499193,5ba9208b-89aa-4af2-87fa-27cf4749b947
IL,ghC,Lake,8/2/2022 23:46,2667263119,8ceb898f-1513-44f0-8cf9-cfefb293fde0
AZ,tUq,Duval,3/6/2020 17:01,7853303273,5e0d9522-4647-4f19-a4ac-6123c7bee9e8
CA,xnh,Durham,8/4/2020 11:47,8548107826,6cb5cb10-1127-47ae-b6f1-4b2bf4cff22c
OH,zXw,Medina,11/25/2023 3:28,3196281952,643f0f3b-2d7a-4476-a96d-c8308b0351b7
OH,Kuo,Wake,4/9/2022 6:07,2517750226,cb130dd0-4f94-4e61-b738-7a244b5e8a1d
IL,GqU,Kings,4/14/2022 5:46,8030060275,7bac23c5-cdee-4c52-9400-1a71bcb58d9d
NY,zeg,Bucks,1/8/2023 4:02,8414339484,bb56a7d5-34b8-4f51-b502-7575b504ffa4
TX,yBa,DeKalb,3/17/2020 10:04,1752758138,98f7243d-d7ae-44d8-843b-8bba55d9b58b
FL,WyD,Duval,2/8/2020 9:30,7218185202,06aa6bf6-3f13-4b4a-b696-32eb8ef12a69
OH,ebN,Bronx,10/17/2021 21:06,8717816227,ad666d7d-c23d-44ff-b8b4-d6c659dbaa60
AZ,MeB,Pima,9/2/2023 6:49,1846529803,08f1168c-31f8-4a1e-9d16-584a8beafa3a
TX,ySy,Travis,2/1/2024 7:22,3743988861,768fbb2c-0484-4cbf-bda5-8f8d23a7ca8c
CA,qbq,Duval,10/16/2022 11:02,5052881752,43c7f68f-62c5-4185-b677-94a5540c2cf0
FL,cqt,Cobb,1/9/2022 14:18,9101456394,edcebb1f-bd14-4d2d-a528-1ecb81043d92
GA,NVa,Orange,9/27/2021 23:31,3843447491,f9aa3c32-c4e8-4a02-bd1c-f1f5073eeb08
CA,COE,Queens,2/10/2020 13:00,3473129962,306a0d55-d2cb-4175-86ce-01768ee756b4
OH,ReQ,Summit,12/21/2022 13:46,2426176152,d123f806-6130-4deb-89ab-feb881b88252
IL,YbE,Kane,5/28/2022 5:24,4678818205,fccc47b2-0b0b-482a-97ef-67609975c162
GA,qep,Navajo,5/16/2020 23:08,1631086026,5a81db67-419d-413b-843f-17b7e498bf59
PA,SyS,Pima,12/21/2020 3:32,6617440726,1f95beaa-d923-4b0d-acee-916e0217d165
OH,Xqt,Orange,11/25/2023 9:04,3341878445,41d49c82-a69e-4849-adbf-d0b93442b39c
TX,qnm,Monroe,12/14/2021 3:25,7745745801,d7dc5c13-6656-4745-91a9-4ca6bdc7b800
GA,Els,Wake,12/20/2021 22:05,9426903037,0da23414-7ac2-43a9-bc5f-91d9ef1f6468
TX,Eew,Bucks,4/15/2022 8:25,6346038962,ee0e0bd0-b0c8-415a-b521-7b2499275103
CA,YjG,Harris,10/28/2020 8:43,3149156436,4c9c8703-9bae-4716-a17c-48e2f268d589
PA,aKa,Collin,4/8/2021 20:50,5761514031,4d62c6f0-7cc2-465b-b4e9-e4044b5bd100
TX,IQo,Bucks,6/3/2023 19:30,2112227497,7e41f0a6-032c-444f-a38d-5b5222189ad3
IL,Ifi,Medina,6/5/2021 2:06,5196740431,a2a9da02-8a13-4b27-b896-89a929aa8a43
CA,ArH,Cobb,2/28/2024 6:31,2110879861,02352c67-73ea-4e34-9b8e-30c042a8cf80
NC,SdX,Bucks,8/15/2022 6:27,2871226154,65c7a234-2dd1-4d64-a9e1-f8dbb8d68340
